QGC WPL 110
0	1	0	16	0	0	0	0	23.8620809	90.3611941	0.0	1
1	0	3	22	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1
2	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36119079589844	0.03999999910593033	1
3	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.3612289428711	3.5799999237060547	1
4	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36125946044922	6.920000076293945	1
5	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.3613052368164	10.9399995803833	1
6	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36133575439453	14.25	1
7	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36137390136719	18.579999923706055	1
8	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36140441894531	21.31999969482422	1
9	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36143493652344	24.1200008392334	1
10	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.3614730834961	28.270000457763672	1
11	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36151885986328	32.650001525878906	1
12	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36155700683594	36.54999923706055	1
13	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36157989501953	38.90999984741211	1
14	0	3	16	0.0	0.0	0.0	0.0	23.86208152770996	90.36162567138672	43.47999954223633	1
15	0	3	16	0.0	0.0	0.0	0.0	23.862079620361328	90.36164093017578	45.720001220703125	1
16	0	3	16	0.0	0.0	0.0	0.0	23.862079620361328	90.36168670654297	49.970001220703125	1
17	0	3	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
